source_unit,target_2001,weight,basis,reference_year,source_id,status,note
pc2011__18__300,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__301,pc2001__18__01,0.0276796436738119,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__301,pc2001__18__02,0.972320356326188,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__302,pc2001__18__03,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__303,pc2001__18__05,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__304,pc2001__18__09,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__305,pc2001__18__10,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__306,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__307,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__308,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__309,pc2001__18__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__310,pc2001__18__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__311,pc2001__18__16,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__312,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__313,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__314,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__315,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__316,pc2001__18__21,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__317,pc2001__18__22,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__318,pc2001__18__23,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__319,pc2001__18__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__320,pc2001__18__01,0.296596871679065,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__320,pc2001__18__04,0.683685075717322,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__320,pc2001__18__05,0.0197180526036132,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__321,pc2001__18__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__322,pc2001__18__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__323,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__324,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__18__325,pc2001__18__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__18__326,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__19__327,pc2001__19__01,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__328,pc2001__19__02,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__329,pc2001__19__03,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__330,pc2001__19__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__331,pc2001__19__05,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__332,pc2001__19__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__333,pc2001__19__07,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__334,pc2001__19__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__335,pc2001__19__09,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__336,pc2001__19__10,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__337,pc2001__19__11,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__338,pc2001__19__12,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__339,pc2001__19__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__340,pc2001__19__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__341,pc2001__19__16,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__343,pc2001__19__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__344,pc2001__19__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__19__345,pc2001__19__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__346,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__20__347,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__20__348,pc2001__20__04,0.0790052014423768,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__348,pc2001__20__05,0.920994798557623,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__349,pc2001__20__04,0.000504115992506969,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__349,pc2001__20__06,0.999495884007493,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__350,pc2001__20__07,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__351,pc2001__20__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__352,pc2001__20__09,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__353,pc2001__20__10,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__354,pc2001__20__12,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__355,pc2001__20__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__357,pc2001__20__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__358,pc2001__20__02,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__359,pc2001__20__02,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__360,pc2001__20__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__361,,,population_renormalization_rejected_below_99pct_mapped,2011,shrug_pc_keys,rejected,Reviewed and rejected for renormalized sensitivity allocation because less than 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge. No target weight is fabricated; the source remains excluded from preferred and sensitivity crosswalks.
pc2011__20__362,pc2001__20__11,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__363,pc2001__20__11,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__364,pc2001__20__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__365,pc2001__20__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__368,pc2001__20__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__20__369,pc2001__20__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__370,pc2001__21__01,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__372,pc2001__21__03,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__373,pc2001__21__04,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__374,pc2001__21__05,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__375,pc2001__21__06,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__376,pc2001__21__07,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__377,pc2001__21__08,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__378,pc2001__21__09,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__379,pc2001__21__10,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__380,pc2001__21__11,0.999818782251921,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__380,pc2001__21__12,0.000181217748079091,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__381,pc2001__21__12,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__382,pc2001__21__13,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__383,pc2001__21__14,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__384,pc2001__21__15,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__385,pc2001__21__16,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__386,pc2001__21__17,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__387,pc2001__21__18,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__388,pc2001__21__19,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__389,pc2001__21__20,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__390,pc2001__21__21,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__391,pc2001__21__22,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__392,pc2001__21__23,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__393,pc2001__21__24,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__394,pc2001__21__25,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__395,pc2001__21__26,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
pc2011__21__396,pc2001__21__27,1,population_renormalized_min_99pct_mapped,2011,shrug_pc_keys,accepted,Sensitivity-only allocation. At least 99% of the Census-2011 source district population is represented in the SHRUG 2001 bridge; mapped population shares are renormalized to sum to one. This decision does not make the source eligible for the deterministic preferred panel.
