"state_std","district_std","source_year","district_key","source","match_status","possible_false_positive","many_to_many"
"27","27429",2007,"2007__27__27429","2007","source_key_unmatched",FALSE,FALSE
"27","27230",2007,"2007__27__27230","2007","source_key_unmatched",FALSE,FALSE
"27","27231",2007,"2007__27__27231","2007","source_key_unmatched",FALSE,FALSE
"27","27132",2007,"2007__27__27132","2007","source_key_unmatched",FALSE,FALSE
"27","27133",2007,"2007__27__27133","2007","source_key_unmatched",FALSE,FALSE
"27","27234",2007,"2007__27__27234","2007","source_key_unmatched",FALSE,FALSE
"27","27235",2007,"2007__27__27235","2007","source_key_unmatched",FALSE,FALSE
"28","28217",2007,"2007__28__28217","2007","source_key_unmatched",FALSE,FALSE
"28","28218",2007,"2007__28__28218","2007","source_key_unmatched",FALSE,FALSE
"28","28219",2007,"2007__28__28219","2007","source_key_unmatched",FALSE,FALSE
"28","28520",2007,"2007__28__28520","2007","source_key_unmatched",FALSE,FALSE
"28","28521",2007,"2007__28__28521","2007","source_key_unmatched",FALSE,FALSE
"28","28522",2007,"2007__28__28522","2007","source_key_unmatched",FALSE,FALSE
"28","28523",2007,"2007__28__28523","2007","source_key_unmatched",FALSE,FALSE
"28","28301",2007,"2007__28__28301","2007","source_key_unmatched",FALSE,FALSE
"28","28302",2007,"2007__28__28302","2007","source_key_unmatched",FALSE,FALSE
"28","28403",2007,"2007__28__28403","2007","source_key_unmatched",FALSE,FALSE
"28","28304",2007,"2007__28__28304","2007","source_key_unmatched",FALSE,FALSE
"28","28306",2007,"2007__28__28306","2007","source_key_unmatched",FALSE,FALSE
"28","28307",2007,"2007__28__28307","2007","source_key_unmatched",FALSE,FALSE
"28","28408",2007,"2007__28__28408","2007","source_key_unmatched",FALSE,FALSE
"28","28409",2007,"2007__28__28409","2007","source_key_unmatched",FALSE,FALSE
"28","28410",2007,"2007__28__28410","2007","source_key_unmatched",FALSE,FALSE
"28","28111",2007,"2007__28__28111","2007","source_key_unmatched",FALSE,FALSE
"28","28112",2007,"2007__28__28112","2007","source_key_unmatched",FALSE,FALSE
"28","28113",2007,"2007__28__28113","2007","source_key_unmatched",FALSE,FALSE
"28","28114",2007,"2007__28__28114","2007","source_key_unmatched",FALSE,FALSE
"28","28115",2007,"2007__28__28115","2007","source_key_unmatched",FALSE,FALSE
"28","28216",2007,"2007__28__28216","2007","source_key_unmatched",FALSE,FALSE
"32","32101",2007,"2007__32__32101","2007","source_key_unmatched",FALSE,FALSE
"32","32102",2007,"2007__32__32102","2007","source_key_unmatched",FALSE,FALSE
"32","32103",2007,"2007__32__32103","2007","source_key_unmatched",FALSE,FALSE
"32","32104",2007,"2007__32__32104","2007","source_key_unmatched",FALSE,FALSE
"32","32105",2007,"2007__32__32105","2007","source_key_unmatched",FALSE,FALSE
"32","32106",2007,"2007__32__32106","2007","source_key_unmatched",FALSE,FALSE
"32","32207",2007,"2007__32__32207","2007","source_key_unmatched",FALSE,FALSE
"32","32208",2007,"2007__32__32208","2007","source_key_unmatched",FALSE,FALSE
"32","32209",2007,"2007__32__32209","2007","source_key_unmatched",FALSE,FALSE
"32","32210",2007,"2007__32__32210","2007","source_key_unmatched",FALSE,FALSE
"32","32211",2007,"2007__32__32211","2007","source_key_unmatched",FALSE,FALSE
"32","32212",2007,"2007__32__32212","2007","source_key_unmatched",FALSE,FALSE
"32","32213",2007,"2007__32__32213","2007","source_key_unmatched",FALSE,FALSE
"32","32214",2007,"2007__32__32214","2007","source_key_unmatched",FALSE,FALSE
"27","27122",2007,"2007__27__27122","2007","source_key_unmatched",FALSE,FALSE
"28","28305",2007,"2007__28__28305","2007","source_key_unmatched",FALSE,FALSE
"20","20101",2007,"2007__20__20101","2007","source_key_unmatched",FALSE,FALSE
"20","20102",2007,"2007__20__20102","2007","source_key_unmatched",FALSE,FALSE
"20","20203",2007,"2007__20__20203","2007","source_key_unmatched",FALSE,FALSE
"20","20204",2007,"2007__20__20204","2007","source_key_unmatched",FALSE,FALSE
"20","20205",2007,"2007__20__20205","2007","source_key_unmatched",FALSE,FALSE
"20","20206",2007,"2007__20__20206","2007","source_key_unmatched",FALSE,FALSE
"20","20207",2007,"2007__20__20207","2007","source_key_unmatched",FALSE,FALSE
"20","20208",2007,"2007__20__20208","2007","source_key_unmatched",FALSE,FALSE
"20","20209",2007,"2007__20__20209","2007","source_key_unmatched",FALSE,FALSE
"20","20210",2007,"2007__20__20210","2007","source_key_unmatched",FALSE,FALSE
"20","20211",2007,"2007__20__20211","2007","source_key_unmatched",FALSE,FALSE
"20","20212",2007,"2007__20__20212","2007","source_key_unmatched",FALSE,FALSE
"20","20213",2007,"2007__20__20213","2007","source_key_unmatched",FALSE,FALSE
"20","20114",2007,"2007__20__20114","2007","source_key_unmatched",FALSE,FALSE
"20","20115",2007,"2007__20__20115","2007","source_key_unmatched",FALSE,FALSE
"20","20116",2007,"2007__20__20116","2007","source_key_unmatched",FALSE,FALSE
"20","20117",2007,"2007__20__20117","2007","source_key_unmatched",FALSE,FALSE
"20","20118",2007,"2007__20__20118","2007","source_key_unmatched",FALSE,FALSE
"04","04101",2007,"2007__04__04101","2007","source_key_unmatched",FALSE,FALSE
"08","08514",2007,"2007__08__08514","2007","source_key_unmatched",FALSE,FALSE
"08","08115",2007,"2007__08__08115","2007","source_key_unmatched",FALSE,FALSE
"08","08116",2007,"2007__08__08116","2007","source_key_unmatched",FALSE,FALSE
"08","08117",2007,"2007__08__08117","2007","source_key_unmatched",FALSE,FALSE
"08","08118",2007,"2007__08__08118","2007","source_key_unmatched",FALSE,FALSE
"08","08119",2007,"2007__08__08119","2007","source_key_unmatched",FALSE,FALSE
"08","08120",2007,"2007__08__08120","2007","source_key_unmatched",FALSE,FALSE
"08","08221",2007,"2007__08__08221","2007","source_key_unmatched",FALSE,FALSE
"08","08224",2007,"2007__08__08224","2007","source_key_unmatched",FALSE,FALSE
"08","08325",2007,"2007__08__08325","2007","source_key_unmatched",FALSE,FALSE
"08","08326",2007,"2007__08__08326","2007","source_key_unmatched",FALSE,FALSE
"08","08327",2007,"2007__08__08327","2007","source_key_unmatched",FALSE,FALSE
"08","08328",2007,"2007__08__08328","2007","source_key_unmatched",FALSE,FALSE
"08","08429",2007,"2007__08__08429","2007","source_key_unmatched",FALSE,FALSE
"08","08501",2007,"2007__08__08501","2007","source_key_unmatched",FALSE,FALSE
"08","08502",2007,"2007__08__08502","2007","source_key_unmatched",FALSE,FALSE
"08","08103",2007,"2007__08__08103","2007","source_key_unmatched",FALSE,FALSE
"08","08504",2007,"2007__08__08504","2007","source_key_unmatched",FALSE,FALSE
"08","08505",2007,"2007__08__08505","2007","source_key_unmatched",FALSE,FALSE
"08","08206",2007,"2007__08__08206","2007","source_key_unmatched",FALSE,FALSE
"08","08207",2007,"2007__08__08207","2007","source_key_unmatched",FALSE,FALSE
"08","08208",2007,"2007__08__08208","2007","source_key_unmatched",FALSE,FALSE
"08","08209",2007,"2007__08__08209","2007","source_key_unmatched",FALSE,FALSE
"08","08210",2007,"2007__08__08210","2007","source_key_unmatched",FALSE,FALSE
"08","08211",2007,"2007__08__08211","2007","source_key_unmatched",FALSE,FALSE
"08","08212",2007,"2007__08__08212","2007","source_key_unmatched",FALSE,FALSE
"08","08513",2007,"2007__08__08513","2007","source_key_unmatched",FALSE,FALSE
"08","08222",2007,"2007__08__08222","2007","source_key_unmatched",FALSE,FALSE
"08","08423",2007,"2007__08__08423","2007","source_key_unmatched",FALSE,FALSE
"08","08430",2007,"2007__08__08430","2007","source_key_unmatched",FALSE,FALSE
"08","08431",2007,"2007__08__08431","2007","source_key_unmatched",FALSE,FALSE
"08","08432",2007,"2007__08__08432","2007","source_key_unmatched",FALSE,FALSE
"24","24401",2007,"2007__24__24401","2007","source_key_unmatched",FALSE,FALSE
"24","24206",2007,"2007__24__24206","2007","source_key_unmatched",FALSE,FALSE
"24","24207",2007,"2007__24__24207","2007","source_key_unmatched",FALSE,FALSE
"24","24508",2007,"2007__24__24508","2007","source_key_unmatched",FALSE,FALSE
"24","24509",2007,"2007__24__24509","2007","source_key_unmatched",FALSE,FALSE
"24","24510",2007,"2007__24__24510","2007","source_key_unmatched",FALSE,FALSE
"24","24511",2007,"2007__24__24511","2007","source_key_unmatched",FALSE,FALSE
"24","24512",2007,"2007__24__24512","2007","source_key_unmatched",FALSE,FALSE
"24","24513",2007,"2007__24__24513","2007","source_key_unmatched",FALSE,FALSE
"24","24514",2007,"2007__24__24514","2007","source_key_unmatched",FALSE,FALSE
"24","24302",2007,"2007__24__24302","2007","source_key_unmatched",FALSE,FALSE
"24","24303",2007,"2007__24__24303","2007","source_key_unmatched",FALSE,FALSE
"24","24204",2007,"2007__24__24204","2007","source_key_unmatched",FALSE,FALSE
"24","24205",2007,"2007__24__24205","2007","source_key_unmatched",FALSE,FALSE
"24","24215",2007,"2007__24__24215","2007","source_key_unmatched",FALSE,FALSE
"24","24216",2007,"2007__24__24216","2007","source_key_unmatched",FALSE,FALSE
"24","24117",2007,"2007__24__24117","2007","source_key_unmatched",FALSE,FALSE
"24","24118",2007,"2007__24__24118","2007","source_key_unmatched",FALSE,FALSE
"24","24119",2007,"2007__24__24119","2007","source_key_unmatched",FALSE,FALSE
"24","24120",2007,"2007__24__24120","2007","source_key_unmatched",FALSE,FALSE
"24","24121",2007,"2007__24__24121","2007","source_key_unmatched",FALSE,FALSE
"24","24122",2007,"2007__24__24122","2007","source_key_unmatched",FALSE,FALSE
"24","24123",2007,"2007__24__24123","2007","source_key_unmatched",FALSE,FALSE
"24","24124",2007,"2007__24__24124","2007","source_key_unmatched",FALSE,FALSE
"24","24125",2007,"2007__24__24125","2007","source_key_unmatched",FALSE,FALSE
"25","25101",2007,"2007__25__25101","2007","source_key_unmatched",FALSE,FALSE
"25","25102",2007,"2007__25__25102","2007","source_key_unmatched",FALSE,FALSE
"26","26101",2007,"2007__26__26101","2007","source_key_unmatched",FALSE,FALSE
"29","29215",2007,"2007__29__29215","2007","source_key_unmatched",FALSE,FALSE
"29","29116",2007,"2007__29__29116","2007","source_key_unmatched",FALSE,FALSE
"29","29217",2007,"2007__29__29217","2007","source_key_unmatched",FALSE,FALSE
"29","29318",2007,"2007__29__29318","2007","source_key_unmatched",FALSE,FALSE
"29","29319",2007,"2007__29__29319","2007","source_key_unmatched",FALSE,FALSE
"29","29320",2007,"2007__29__29320","2007","source_key_unmatched",FALSE,FALSE
"29","29321",2007,"2007__29__29321","2007","source_key_unmatched",FALSE,FALSE
"29","29322",2007,"2007__29__29322","2007","source_key_unmatched",FALSE,FALSE
"29","29223",2007,"2007__29__29223","2007","source_key_unmatched",FALSE,FALSE
"29","29124",2007,"2007__29__29124","2007","source_key_unmatched",FALSE,FALSE
"29","29225",2007,"2007__29__29225","2007","source_key_unmatched",FALSE,FALSE
"29","29326",2007,"2007__29__29326","2007","source_key_unmatched",FALSE,FALSE
"29","29327",2007,"2007__29__29327","2007","source_key_unmatched",FALSE,FALSE
"29","29401",2007,"2007__29__29401","2007","source_key_unmatched",FALSE,FALSE
"29","29402",2007,"2007__29__29402","2007","source_key_unmatched",FALSE,FALSE
"29","29403",2007,"2007__29__29403","2007","source_key_unmatched",FALSE,FALSE
"29","29404",2007,"2007__29__29404","2007","source_key_unmatched",FALSE,FALSE
"29","29405",2007,"2007__29__29405","2007","source_key_unmatched",FALSE,FALSE
"29","29406",2007,"2007__29__29406","2007","source_key_unmatched",FALSE,FALSE
"29","29407",2007,"2007__29__29407","2007","source_key_unmatched",FALSE,FALSE
"29","29408",2007,"2007__29__29408","2007","source_key_unmatched",FALSE,FALSE
"29","29409",2007,"2007__29__29409","2007","source_key_unmatched",FALSE,FALSE
"29","29110",2007,"2007__29__29110","2007","source_key_unmatched",FALSE,FALSE
"29","29411",2007,"2007__29__29411","2007","source_key_unmatched",FALSE,FALSE
"29","29412",2007,"2007__29__29412","2007","source_key_unmatched",FALSE,FALSE
"29","29413",2007,"2007__29__29413","2007","source_key_unmatched",FALSE,FALSE
"29","29414",2007,"2007__29__29414","2007","source_key_unmatched",FALSE,FALSE
"30","30101",2007,"2007__30__30101","2007","source_key_unmatched",FALSE,FALSE
"30","30102",2007,"2007__30__30102","2007","source_key_unmatched",FALSE,FALSE
"31","31101",2007,"2007__31__31101","2007","source_key_unmatched",FALSE,FALSE
"33","33405",2007,"2007__33__33405","2007","source_key_unmatched",FALSE,FALSE
"33","33408",2007,"2007__33__33408","2007","source_key_unmatched",FALSE,FALSE
"33","33409",2007,"2007__33__33409","2007","source_key_unmatched",FALSE,FALSE
"33","33410",2007,"2007__33__33410","2007","source_key_unmatched",FALSE,FALSE
"33","33411",2007,"2007__33__33411","2007","source_key_unmatched",FALSE,FALSE
"33","33412",2007,"2007__33__33412","2007","source_key_unmatched",FALSE,FALSE
"33","33214",2007,"2007__33__33214","2007","source_key_unmatched",FALSE,FALSE
"33","33215",2007,"2007__33__33215","2007","source_key_unmatched",FALSE,FALSE
"33","33216",2007,"2007__33__33216","2007","source_key_unmatched",FALSE,FALSE
"33","33217",2007,"2007__33__33217","2007","source_key_unmatched",FALSE,FALSE
"33","33222",2007,"2007__33__33222","2007","source_key_unmatched",FALSE,FALSE
"33","33101",2007,"2007__33__33101","2007","source_key_unmatched",FALSE,FALSE
"33","33103",2007,"2007__33__33103","2007","source_key_unmatched",FALSE,FALSE
"33","33104",2007,"2007__33__33104","2007","source_key_unmatched",FALSE,FALSE
"33","33106",2007,"2007__33__33106","2007","source_key_unmatched",FALSE,FALSE
"33","33107",2007,"2007__33__33107","2007","source_key_unmatched",FALSE,FALSE
"33","33118",2007,"2007__33__33118","2007","source_key_unmatched",FALSE,FALSE
"33","33313",2007,"2007__33__33313","2007","source_key_unmatched",FALSE,FALSE
"33","33219",2007,"2007__33__33219","2007","source_key_unmatched",FALSE,FALSE
"33","33220",2007,"2007__33__33220","2007","source_key_unmatched",FALSE,FALSE
"33","33221",2007,"2007__33__33221","2007","source_key_unmatched",FALSE,FALSE
"33","33323",2007,"2007__33__33323","2007","source_key_unmatched",FALSE,FALSE
"33","33324",2007,"2007__33__33324","2007","source_key_unmatched",FALSE,FALSE
"33","33325",2007,"2007__33__33325","2007","source_key_unmatched",FALSE,FALSE
"33","33326",2007,"2007__33__33326","2007","source_key_unmatched",FALSE,FALSE
"33","33327",2007,"2007__33__33327","2007","source_key_unmatched",FALSE,FALSE
"33","33328",2007,"2007__33__33328","2007","source_key_unmatched",FALSE,FALSE
"33","33329",2007,"2007__33__33329","2007","source_key_unmatched",FALSE,FALSE
"33","33330",2007,"2007__33__33330","2007","source_key_unmatched",FALSE,FALSE
"34","34102",2007,"2007__34__34102","2007","source_key_unmatched",FALSE,FALSE
"34","34104",2007,"2007__34__34104","2007","source_key_unmatched",FALSE,FALSE
"35","35101",2007,"2007__35__35101","2007","source_key_unmatched",FALSE,FALSE
"35","35102",2007,"2007__35__35102","2007","source_key_unmatched",FALSE,FALSE
"35","35103",2007,"2007__35__35103","2007","source_key_unmatched",FALSE,FALSE
"33","33102",2007,"2007__33__33102","2007","source_key_unmatched",FALSE,FALSE
"34","34101",2007,"2007__34__34101","2007","source_key_unmatched",FALSE,FALSE
"34","34103",2007,"2007__34__34103","2007","source_key_unmatched",FALSE,FALSE
"01","01",2017,"2017__01__01","2017","source_key_unmatched",FALSE,FALSE
"01","02",2017,"2017__01__02","2017","source_key_unmatched",FALSE,FALSE
"01","03",2017,"2017__01__03","2017","source_key_unmatched",FALSE,FALSE
"01","04",2017,"2017__01__04","2017","source_key_unmatched",FALSE,FALSE
"01","05",2017,"2017__01__05","2017","source_key_unmatched",FALSE,FALSE
"01","06",2017,"2017__01__06","2017","source_key_unmatched",FALSE,FALSE
"01","07",2017,"2017__01__07","2017","source_key_unmatched",FALSE,FALSE
"01","08",2017,"2017__01__08","2017","source_key_unmatched",FALSE,FALSE
"01","09",2017,"2017__01__09","2017","source_key_unmatched",FALSE,FALSE
"01","10",2017,"2017__01__10","2017","source_key_unmatched",FALSE,FALSE
"01","11",2017,"2017__01__11","2017","source_key_unmatched",FALSE,FALSE
"01","12",2017,"2017__01__12","2017","source_key_unmatched",FALSE,FALSE
"01","13",2017,"2017__01__13","2017","source_key_unmatched",FALSE,FALSE
"01","14",2017,"2017__01__14","2017","source_key_unmatched",FALSE,FALSE
"01","15",2017,"2017__01__15","2017","source_key_unmatched",FALSE,FALSE
"01","16",2017,"2017__01__16","2017","source_key_unmatched",FALSE,FALSE
"01","17",2017,"2017__01__17","2017","source_key_unmatched",FALSE,FALSE
"01","18",2017,"2017__01__18","2017","source_key_unmatched",FALSE,FALSE
"01","19",2017,"2017__01__19","2017","source_key_unmatched",FALSE,FALSE
"01","20",2017,"2017__01__20","2017","source_key_unmatched",FALSE,FALSE
"01","21",2017,"2017__01__21","2017","source_key_unmatched",FALSE,FALSE
"01","22",2017,"2017__01__22","2017","source_key_unmatched",FALSE,FALSE
"02","01",2017,"2017__02__01","2017","source_key_unmatched",FALSE,FALSE
"02","02",2017,"2017__02__02","2017","source_key_unmatched",FALSE,FALSE
"02","03",2017,"2017__02__03","2017","source_key_unmatched",FALSE,FALSE
"02","04",2017,"2017__02__04","2017","source_key_unmatched",FALSE,FALSE
"02","05",2017,"2017__02__05","2017","source_key_unmatched",FALSE,FALSE
"02","06",2017,"2017__02__06","2017","source_key_unmatched",FALSE,FALSE
"02","07",2017,"2017__02__07","2017","source_key_unmatched",FALSE,FALSE
"02","08",2017,"2017__02__08","2017","source_key_unmatched",FALSE,FALSE
"02","09",2017,"2017__02__09","2017","source_key_unmatched",FALSE,FALSE
"02","10",2017,"2017__02__10","2017","source_key_unmatched",FALSE,FALSE
"02","11",2017,"2017__02__11","2017","source_key_unmatched",FALSE,FALSE
"02","12",2017,"2017__02__12","2017","source_key_unmatched",FALSE,FALSE
"03","01",2017,"2017__03__01","2017","source_key_unmatched",FALSE,FALSE
"03","02",2017,"2017__03__02","2017","source_key_unmatched",FALSE,FALSE
"03","03",2017,"2017__03__03","2017","source_key_unmatched",FALSE,FALSE
"03","04",2017,"2017__03__04","2017","source_key_unmatched",FALSE,FALSE
"03","05",2017,"2017__03__05","2017","source_key_unmatched",FALSE,FALSE
"03","06",2017,"2017__03__06","2017","source_key_unmatched",FALSE,FALSE
"03","07",2017,"2017__03__07","2017","source_key_unmatched",FALSE,FALSE
"03","08",2017,"2017__03__08","2017","source_key_unmatched",FALSE,FALSE
"03","09",2017,"2017__03__09","2017","source_key_unmatched",FALSE,FALSE
"03","10",2017,"2017__03__10","2017","source_key_unmatched",FALSE,FALSE
"03","11",2017,"2017__03__11","2017","source_key_unmatched",FALSE,FALSE
"03","12",2017,"2017__03__12","2017","source_key_unmatched",FALSE,FALSE
"03","13",2017,"2017__03__13","2017","source_key_unmatched",FALSE,FALSE
"03","14",2017,"2017__03__14","2017","source_key_unmatched",FALSE,FALSE
"03","15",2017,"2017__03__15","2017","source_key_unmatched",FALSE,FALSE
"03","16",2017,"2017__03__16","2017","source_key_unmatched",FALSE,FALSE
"03","17",2017,"2017__03__17","2017","source_key_unmatched",FALSE,FALSE
"03","18",2017,"2017__03__18","2017","source_key_unmatched",FALSE,FALSE
"03","19",2017,"2017__03__19","2017","source_key_unmatched",FALSE,FALSE
"03","20",2017,"2017__03__20","2017","source_key_unmatched",FALSE,FALSE
"03","21",2017,"2017__03__21","2017","source_key_unmatched",FALSE,FALSE
"03","22",2017,"2017__03__22","2017","source_key_unmatched",FALSE,FALSE
"04","01",2017,"2017__04__01","2017","source_key_unmatched",FALSE,FALSE
"05","01",2017,"2017__05__01","2017","source_key_unmatched",FALSE,FALSE
"05","02",2017,"2017__05__02","2017","source_key_unmatched",FALSE,FALSE
"05","03",2017,"2017__05__03","2017","source_key_unmatched",FALSE,FALSE
"05","04",2017,"2017__05__04","2017","source_key_unmatched",FALSE,FALSE
"05","05",2017,"2017__05__05","2017","source_key_unmatched",FALSE,FALSE
"05","06",2017,"2017__05__06","2017","source_key_unmatched",FALSE,FALSE
"05","07",2017,"2017__05__07","2017","source_key_unmatched",FALSE,FALSE
"05","08",2017,"2017__05__08","2017","source_key_unmatched",FALSE,FALSE
"05","09",2017,"2017__05__09","2017","source_key_unmatched",FALSE,FALSE
"05","10",2017,"2017__05__10","2017","source_key_unmatched",FALSE,FALSE
"05","11",2017,"2017__05__11","2017","source_key_unmatched",FALSE,FALSE
"05","12",2017,"2017__05__12","2017","source_key_unmatched",FALSE,FALSE
"05","13",2017,"2017__05__13","2017","source_key_unmatched",FALSE,FALSE
"06","01",2017,"2017__06__01","2017","source_key_unmatched",FALSE,FALSE
"06","02",2017,"2017__06__02","2017","source_key_unmatched",FALSE,FALSE
"06","03",2017,"2017__06__03","2017","source_key_unmatched",FALSE,FALSE
"06","04",2017,"2017__06__04","2017","source_key_unmatched",FALSE,FALSE
"06","05",2017,"2017__06__05","2017","source_key_unmatched",FALSE,FALSE
"06","06",2017,"2017__06__06","2017","source_key_unmatched",FALSE,FALSE
"06","07",2017,"2017__06__07","2017","source_key_unmatched",FALSE,FALSE
"06","08",2017,"2017__06__08","2017","source_key_unmatched",FALSE,FALSE
"06","09",2017,"2017__06__09","2017","source_key_unmatched",FALSE,FALSE
"06","10",2017,"2017__06__10","2017","source_key_unmatched",FALSE,FALSE
"06","11",2017,"2017__06__11","2017","source_key_unmatched",FALSE,FALSE
"06","12",2017,"2017__06__12","2017","source_key_unmatched",FALSE,FALSE
"06","13",2017,"2017__06__13","2017","source_key_unmatched",FALSE,FALSE
"06","14",2017,"2017__06__14","2017","source_key_unmatched",FALSE,FALSE
"06","15",2017,"2017__06__15","2017","source_key_unmatched",FALSE,FALSE
"06","16",2017,"2017__06__16","2017","source_key_unmatched",FALSE,FALSE
"06","17",2017,"2017__06__17","2017","source_key_unmatched",FALSE,FALSE
"06","18",2017,"2017__06__18","2017","source_key_unmatched",FALSE,FALSE
"06","19",2017,"2017__06__19","2017","source_key_unmatched",FALSE,FALSE
"06","20",2017,"2017__06__20","2017","source_key_unmatched",FALSE,FALSE
"06","21",2017,"2017__06__21","2017","source_key_unmatched",FALSE,FALSE
"07","01",2017,"2017__07__01","2017","source_key_unmatched",FALSE,FALSE
"07","08",2017,"2017__07__08","2017","source_key_unmatched",FALSE,FALSE
"08","01",2017,"2017__08__01","2017","source_key_unmatched",FALSE,FALSE
"08","02",2017,"2017__08__02","2017","source_key_unmatched",FALSE,FALSE
"08","03",2017,"2017__08__03","2017","source_key_unmatched",FALSE,FALSE
"08","04",2017,"2017__08__04","2017","source_key_unmatched",FALSE,FALSE
"08","05",2017,"2017__08__05","2017","source_key_unmatched",FALSE,FALSE
"08","06",2017,"2017__08__06","2017","source_key_unmatched",FALSE,FALSE
"08","07",2017,"2017__08__07","2017","source_key_unmatched",FALSE,FALSE
"08","08",2017,"2017__08__08","2017","source_key_unmatched",FALSE,FALSE
"08","09",2017,"2017__08__09","2017","source_key_unmatched",FALSE,FALSE
"08","10",2017,"2017__08__10","2017","source_key_unmatched",FALSE,FALSE
"08","11",2017,"2017__08__11","2017","source_key_unmatched",FALSE,FALSE
"08","12",2017,"2017__08__12","2017","source_key_unmatched",FALSE,FALSE
"08","13",2017,"2017__08__13","2017","source_key_unmatched",FALSE,FALSE
"08","14",2017,"2017__08__14","2017","source_key_unmatched",FALSE,FALSE
"08","15",2017,"2017__08__15","2017","source_key_unmatched",FALSE,FALSE
"08","16",2017,"2017__08__16","2017","source_key_unmatched",FALSE,FALSE
"08","17",2017,"2017__08__17","2017","source_key_unmatched",FALSE,FALSE
"08","18",2017,"2017__08__18","2017","source_key_unmatched",FALSE,FALSE
"08","19",2017,"2017__08__19","2017","source_key_unmatched",FALSE,FALSE
"08","20",2017,"2017__08__20","2017","source_key_unmatched",FALSE,FALSE
"08","21",2017,"2017__08__21","2017","source_key_unmatched",FALSE,FALSE
"08","22",2017,"2017__08__22","2017","source_key_unmatched",FALSE,FALSE
"08","23",2017,"2017__08__23","2017","source_key_unmatched",FALSE,FALSE
"08","24",2017,"2017__08__24","2017","source_key_unmatched",FALSE,FALSE
"08","25",2017,"2017__08__25","2017","source_key_unmatched",FALSE,FALSE
"08","26",2017,"2017__08__26","2017","source_key_unmatched",FALSE,FALSE
"08","27",2017,"2017__08__27","2017","source_key_unmatched",FALSE,FALSE
"08","28",2017,"2017__08__28","2017","source_key_unmatched",FALSE,FALSE
"08","29",2017,"2017__08__29","2017","source_key_unmatched",FALSE,FALSE
"08","30",2017,"2017__08__30","2017","source_key_unmatched",FALSE,FALSE
"08","31",2017,"2017__08__31","2017","source_key_unmatched",FALSE,FALSE
"08","32",2017,"2017__08__32","2017","source_key_unmatched",FALSE,FALSE
"08","33",2017,"2017__08__33","2017","source_key_unmatched",FALSE,FALSE
"09","01",2017,"2017__09__01","2017","source_key_unmatched",FALSE,FALSE
"09","02",2017,"2017__09__02","2017","source_key_unmatched",FALSE,FALSE
"09","03",2017,"2017__09__03","2017","source_key_unmatched",FALSE,FALSE
"09","04",2017,"2017__09__04","2017","source_key_unmatched",FALSE,FALSE
"09","05",2017,"2017__09__05","2017","source_key_unmatched",FALSE,FALSE
"09","06",2017,"2017__09__06","2017","source_key_unmatched",FALSE,FALSE
"09","07",2017,"2017__09__07","2017","source_key_unmatched",FALSE,FALSE
"09","08",2017,"2017__09__08","2017","source_key_unmatched",FALSE,FALSE
"09","09",2017,"2017__09__09","2017","source_key_unmatched",FALSE,FALSE
"09","11",2017,"2017__09__11","2017","source_key_unmatched",FALSE,FALSE
"09","12",2017,"2017__09__12","2017","source_key_unmatched",FALSE,FALSE
"09","13",2017,"2017__09__13","2017","source_key_unmatched",FALSE,FALSE
"09","14",2017,"2017__09__14","2017","source_key_unmatched",FALSE,FALSE
"09","15",2017,"2017__09__15","2017","source_key_unmatched",FALSE,FALSE
"09","16",2017,"2017__09__16","2017","source_key_unmatched",FALSE,FALSE
"09","17",2017,"2017__09__17","2017","source_key_unmatched",FALSE,FALSE
"09","18",2017,"2017__09__18","2017","source_key_unmatched",FALSE,FALSE
"09","19",2017,"2017__09__19","2017","source_key_unmatched",FALSE,FALSE
"09","20",2017,"2017__09__20","2017","source_key_unmatched",FALSE,FALSE
"09","21",2017,"2017__09__21","2017","source_key_unmatched",FALSE,FALSE
"09","22",2017,"2017__09__22","2017","source_key_unmatched",FALSE,FALSE
"09","23",2017,"2017__09__23","2017","source_key_unmatched",FALSE,FALSE
"09","24",2017,"2017__09__24","2017","source_key_unmatched",FALSE,FALSE
"09","25",2017,"2017__09__25","2017","source_key_unmatched",FALSE,FALSE
"09","26",2017,"2017__09__26","2017","source_key_unmatched",FALSE,FALSE
"09","27",2017,"2017__09__27","2017","source_key_unmatched",FALSE,FALSE
"09","28",2017,"2017__09__28","2017","source_key_unmatched",FALSE,FALSE
"09","29",2017,"2017__09__29","2017","source_key_unmatched",FALSE,FALSE
"09","30",2017,"2017__09__30","2017","source_key_unmatched",FALSE,FALSE
"09","31",2017,"2017__09__31","2017","source_key_unmatched",FALSE,FALSE
"09","32",2017,"2017__09__32","2017","source_key_unmatched",FALSE,FALSE
"09","33",2017,"2017__09__33","2017","source_key_unmatched",FALSE,FALSE
"09","34",2017,"2017__09__34","2017","source_key_unmatched",FALSE,FALSE
"09","35",2017,"2017__09__35","2017","source_key_unmatched",FALSE,FALSE
"09","36",2017,"2017__09__36","2017","source_key_unmatched",FALSE,FALSE
"09","37",2017,"2017__09__37","2017","source_key_unmatched",FALSE,FALSE
"09","38",2017,"2017__09__38","2017","source_key_unmatched",FALSE,FALSE
"09","39",2017,"2017__09__39","2017","source_key_unmatched",FALSE,FALSE
"09","40",2017,"2017__09__40","2017","source_key_unmatched",FALSE,FALSE
"09","41",2017,"2017__09__41","2017","source_key_unmatched",FALSE,FALSE
